Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-01-01 00:00:00-05:00,0.8759753406304429,1.0285842525364128,0.8576622712017264,1.0255318880081177,422113600,0.01875,0.0
1985-04-01 00:00:00-05:00,1.0272044023964109,1.177902241956307,0.993374504998868,1.1409966945648193,433584000,0.020313,0.0
1985-07-01 00:00:00-04:00,1.1520602878198263,1.2170961382509984,1.059152200092421,1.0994125604629517,366440000,0.020313,0.0
1985-10-01 00:00:00-04:00,1.1041165402531148,1.3785861886776178,1.0760459711221755,1.3130879402160645,525156800,0.020313,0.0
1986-01-01 00:00:00-05:00,1.3185825183983073,1.469277663358114,1.149050480318525,1.441022515296936,983793600,0.020313,0.0
1986-04-01 00:00:00-05:00,1.4601250028068553,1.8646618001213087,1.3368678902732847,1.836217999458313,623462400,0.021875,0.0
1986-07-01 00:00:00-04:00,1.8455294307071313,1.8931762911379337,1.5310586784034967,1.6263527870178223,512966400,0.021875,0.0
1986-10-01 00:00:00-04:00,1.6469823775393675,1.8384919563230149,1.5799542197787086,1.6757090091705322,424057600,0.021875,0.0
1987-01-01 00:00:00-05:00,1.6842370253687857,2.4253010345717607,1.6842370253687857,2.2713136672973633,651140800,0.021875,0.0
1987-04-01 00:00:00-05:00,2.2614312162443437,2.454715935581467,2.0681464969072203,2.3677380084991455,507020800,0.02625,0.0
1987-07-01 00:00:00-04:00,2.383073956554473,2.7295264821015106,2.3086030930361825,2.4737343788146973,555094400,0.02625,0.0
1987-10-01 00:00:00-04:00,2.497120445175508,2.588161294739198,1.4371448395411126,1.9476240873336792,642153600,0.02625,0.0
1988-01-01 00:00:00-05:00,1.984425413865319,2.265579562847411,1.8209636993408467,2.0759639739990234,546820800,0.02625,0.0
1988-04-01 00:00:00-05:00,2.0735070661728514,2.2115217862291265,1.820479878837537,2.08665132522583,473480000,0.03125,0.0
1988-07-01 00:00:00-04:00,2.1046544832983574,2.2965883827186477,2.0119967387506312,2.2734241485595703,352512000,0.03125,0.0
1988-10-01 00:00:00-04:00,2.2844386342981697,2.347710461532476,2.1479053331682048,2.2677884101867676,310590400,0.03125,0.0
1989-01-01 00:00:00-05:00,2.2781619552738412,2.505978150801225,2.2245581445615152,2.4322729110717773,386816000,0.03125,0.0
1989-04-01 00:00:00-05:00,2.4493825920193455,2.8974812273568333,2.4224292782764913,2.580779790878296,377307200,0.03625,2.0
1989-07-01 00:00:00-04:00,2.6431258247323233,2.975210864249974,2.59568510480123,2.9684336185455322,350028800,0.03625,0.0
1989-10-01 00:00:00-04:00,2.957862632149144,3.244107403002287,2.753402081539756,3.2372920513153076,320960800,0.03625,0.0
1990-01-01 00:00:00-05:00,3.2200764813242615,3.3296961062204065,2.8021516614077084,3.0762007236480713,322049600,0.03625,0.0
1990-04-01 00:00:00-05:00,3.0716255362183404,3.7603308133973408,3.0578514306747606,3.7327826023101807,329634400,0.0425,0.0
1990-07-01 00:00:00-04:00,3.753705508152958,4.106913960027129,3.3243148411686714,3.5043818950653076,387184000,0.0425,0.0
1990-10-01 00:00:00-04:00,3.563850642081337,4.016292618126819,3.5290474131547613,3.995410680770874,347719200,0.0425,0.0
1991-01-01 00:00:00-05:00,3.9950347680311937,5.569260377150315,3.6591999714191146,5.366360187530518,452448800,0.0425,0.0
1991-04-01 00:00:00-05:00,5.375245995150355,5.642251678569588,4.609361271658344,4.693678855895996,419440000,0.05,0.0
1991-07-01 00:00:00-04:00,4.770548241816282,5.28571099574023,4.615293713236462,4.989315986633301,273628000,0.05,0.0
1991-10-01 00:00:00-04:00,5.018133042681165,6.591615437420175,4.805500286635353,6.492386817932129,332299200,0.05,0.0
1992-01-01 00:00:00-05:00,6.404728889465332,6.682267141342163,5.351506805419922,5.550765037536621,365186400,0.05,0.0
1992-04-01 00:00:00-05:00,5.543118892435255,5.871705837089922,4.914517780921979,5.114527225494385,406731600,0.0575,2.0
1992-07-01 00:00:00-04:00,5.125056228840067,6.072545615684449,5.125056228840067,5.412174224853516,233681200,0.0575,0.0
1992-10-01 00:00:00-04:00,5.466481970088316,6.317464651447711,4.990508605938146,5.827067852020264,242673200,0.0575,0.0
1993-01-01 00:00:00-05:00,5.825426462458726,5.839917573061856,4.3618242915424785,4.941468715667725,435996800,0.0575,0.0
1993-04-01 00:00:00-05:00,4.966924933065851,5.331068989742233,4.471689015985971,4.8358330726623535,317042400,0.065,0.0
1993-07-01 00:00:00-04:00,4.8347132092430485,4.893315793597509,4.17543413525536,4.614953517913818,382282800,0.065,0.0
1993-10-01 00:00:00-04:00,4.633308763955629,5.385852544088549,4.54477420158705,5.297317981719971,268203600,0.065,0.0
1994-01-01 00:00:00-05:00,5.314605033950301,5.433367157613994,4.275436451892979,4.483270168304443,290797600,0.065,0.0
1994-04-01 00:00:00-05:00,4.361419021561959,5.362155577879258,4.331546288537562,5.123173713684082,270881200,0.0725,0.0
1994-07-01 00:00:00-04:00,5.189199447631836,6.302245126254317,5.083911342897277,6.227039337158203,332214000,0.0725,0.0
1994-10-01 00:00:00-04:00,6.280122652445754,6.840037202181881,5.992598964743418,6.628177642822266,300642800,0.0725,0.0
1995-01-01 00:00:00-05:00,6.649340317028911,7.668804393095129,6.527613263170258,7.242759704589844,278991200,0.0725,0.0
1995-04-01 00:00:00-05:00,7.2639415440735995,8.716729852888319,7.1416014759628865,8.257954597473145,278889600,0.0825,0.0
1995-07-01 00:00:00-04:00,8.268400198693621,9.205895388508326,7.914918405812667,9.113682746887207,220950000,0.0825,0.0
1995-10-01 00:00:00-04:00,9.09493096669515,11.41112730795877,9.03316573092812,10.56185531616211,260714000,0.0825,0.0
1996-01-01 00:00:00-05:00,10.60485951493426,12.449857003643583,10.310280083963864,11.442085266113281,401929600,0.0825,0.0
1996-04-01 00:00:00-05:00,11.589793755550577,12.632097355043046,10.656387547049858,12.320961952209473,300014000,0.095,2.0
1996-07-01 00:00:00-04:00,12.433318333509492,13.339263639217469,11.027541134997112,12.808192253112793,206980200,0.095,0.0
1996-10-01 00:00:00-04:00,12.854167732162091,13.54390356169274,11.819563987866118,12.477948188781738,259535000,0.095,0.0
1997-01-01 00:00:00-05:00,12.55619762637091,15.797521825659642,12.241505956537052,13.311457633972168,326046000,0.095,0.0
1997-04-01 00:00:00-05:00,13.353125125922046,16.794001340403142,12.911177722227228,16.25735092163086,298470000,0.11,0.0
1997-07-01 00:00:00-04:00,16.315488763645952,16.695655492119258,13.971127271393913,14.62057876586914,364907600,0.11,0.0
1997-10-01 00:00:00-04:00,14.78658451753504,17.123818844500256,13.48282115147281,16.758129119873047,318530600,0.11,0.0
1998-01-01 00:00:00-05:00,16.612421995122382,19.516803170062126,16.181552260378574,18.750812530517578,269019400,0.11,0.0
1998-04-01 00:00:00-05:00,18.77860294644897,19.947262805861396,17.177699029445648,18.954702377319336,264992200,0.125,0.0
1998-07-01 00:00:00-04:00,18.956319303177416,20.77162784661729,17.51049833937575,20.11297607421875,313710400,0.125,0.0
1998-10-01 00:00:00-04:00,19.88945224779018,23.145262097104297,18.728965568826737,21.63018226623535,340596200,0.125,0.0
1999-01-01 00:00:00-05:00,21.451934906250653,24.313270609646555,19.916189754710476,24.183944702148438,293282200,0.125,0.0
1999-04-01 00:00:00-05:00,24.19143095794989,26.720829905295854,22.780804621930024,25.423702239990234,285489400,0.14,0.0
1999-07-01 00:00:00-04:00,25.33604430373834,27.5476630619594,23.41713979292889,23.904996871948242,291535800,0.14,0.0
1999-10-01 00:00:00-04:00,24.04109296722003,27.890277458579547,23.519169646357724,24.334674835205078,360862200,0.14,0.0
2000-01-01 00:00:00-05:00,24.367769757199543,25.365376438534557,17.302751948400747,18.382129669189453,619843600,0.14,0.0
2000-04-01 00:00:00-05:00,18.54682159423828,26.782102775573733,18.3826904296875,26.753379821777344,440881200,0.16,0.0
2000-07-01 00:00:00-04:00,26.685749899127526,26.73516795449628,23.786557317493916,24.758445739746094,330937400,0.16,0.0
2000-10-01 00:00:00-04:00,24.90651735331883,28.013634315776653,23.584339922485714,27.78225326538086,420341000,0.16,0.0
2001-01-01 00:00:00-05:00,27.59503729131465,27.77745640802406,21.359620211065668,23.20901870727539,580714400,0.16,0.0
2001-04-01 00:00:00-05:00,23.294903400959964,28.85905787667728,22.679918601144024,26.60144805908203,581842100,0.18,2.0
2001-07-01 00:00:00-04:00,26.771727889006677,30.779471707028268,26.718292120143953,29.60386848449707,503735200,0.18,0.0
2001-10-01 00:00:00-04:00,29.70125734451658,32.68746654647072,28.441365271990332,31.684913635253906,495704400,0.18,0.0
2002-01-01 00:00:00-05:00,31.67272163423939,35.43150348190755,29.41422500296635,34.926029205322266,418376700,0.18,0.0
2002-04-01 00:00:00-05:00,34.6300289276406,35.2179864153763,28.04924594761397,28.189491271972656,508228300,0.205,0.0
