Date,Close,High,Low,Open,Volume
2025-01-13 00:00:00,2.503868341445923,2.5058436393737793,2.502614974975586,2.5058436393737793,0
2025-01-13 00:15:00,2.538208484649658,2.538208484649658,2.5043585300445557,2.5043585300445557,4942336
2025-01-13 00:30:00,2.554020881652832,2.5587100982666016,2.5376243591308594,2.5376243591308594,90709504
2025-01-13 00:45:00,2.5470564365386963,2.5470564365386963,2.5396764278411865,2.5459702014923096,5434368
2025-01-13 01:00:00,2.5345919132232666,2.5465476512908936,2.5312929153442383,2.5465476512908936,0
2025-01-13 01:15:00,2.5515217781066895,2.5515217781066895,2.5280745029449463,2.533499240875244,28695552
2025-01-13 01:30:00,2.5393364429473877,2.5561840534210205,2.5385966300964355,2.5503804683685303,65760256
2025-01-13 01:45:00,2.5250792503356934,2.5435314178466797,2.5250792503356934,2.538715362548828,37560832
2025-01-13 02:00:00,2.519904375076294,2.5274226665496826,2.5198380947113037,2.525357723236084,7182336
2025-01-13 02:15:00,2.518035411834717,2.5299227237701416,2.51684832572937,2.52152943611145,17557504
2025-01-13 02:30:00,2.5038068294525146,2.517791271209717,2.5038068294525146,2.517791271209717,197120
2025-01-13 02:45:00,2.5112051963806152,2.5112051963806152,2.49829363822937,2.502378225326538,28098048
2025-01-13 03:00:00,2.5171432495117188,2.520071029663086,2.5115249156951904,2.5115249156951904,5273088
2025-01-13 03:15:00,2.5131995677948,2.518357038497925,2.508772850036621,2.517550230026245,7485952
2025-01-13 03:30:00,2.5278797149658203,2.5323686599731445,2.5150179862976074,2.5150179862976074,101002752
2025-01-13 03:45:00,2.5129730701446533,2.527050018310547,2.5129730701446533,2.527050018310547,24698368
2025-01-13 04:00:00,2.5208961963653564,2.5208961963653564,2.506138801574707,2.507267713546753,35031552
2025-01-13 04:15:00,2.532618761062622,2.5326595306396484,2.520759105682373,2.520759105682373,29270528
2025-01-13 04:30:00,2.5249366760253906,2.5343515872955322,2.5248074531555176,2.5325114727020264,21671936
2025-01-13 04:45:00,2.5236847400665283,2.5241923332214355,2.518951654434204,2.5241923332214355,6531584
2025-01-13 05:00:00,2.5140256881713867,2.5237905979156494,2.5140256881713867,2.5237905979156494,8294400
2025-01-13 05:15:00,2.5094242095947266,2.516397476196289,2.509249687194824,2.514129400253296,10926080
2025-01-13 05:30:00,2.502833127975464,2.5094330310821533,2.500823736190796,2.5094330310821533,50332672
2025-01-13 05:45:00,2.5090277194976807,2.5090277194976807,2.4993736743927,2.5023720264434814,57785856
2025-01-13 06:00:00,2.515138626098633,2.5161733627319336,2.5042521953582764,2.508810043334961,14238720
2025-01-13 06:15:00,2.4983620643615723,2.514840602874756,2.4983620643615723,2.514840602874756,24019968
2025-01-13 06:30:00,2.48108172416687,2.4982330799102783,2.479811906814575,2.4982330799102783,80693760
2025-01-13 06:45:00,2.4555656909942627,2.480252504348755,2.45284366607666,2.480252504348755,252745728
2025-01-13 07:00:00,2.458392381668091,2.4601387977600098,2.4513068199157715,2.4584875106811523,61311488
2025-01-13 07:15:00,2.4729714393615723,2.4729714393615723,2.458503246307373,2.458503246307373,32316928
2025-01-13 07:30:00,2.4658584594726562,2.4724035263061523,2.4656522274017334,2.4720022678375244,15686144
2025-01-13 07:45:00,2.459135055541992,2.465904712677002,2.458066463470459,2.465904712677002,13364736
2025-01-13 08:00:00,2.43943452835083,2.460202693939209,2.43943452835083,2.459357976913452,37475328
2025-01-13 08:15:00,2.4325270652770996,2.440095901489258,2.421077013015747,2.439323902130127,161622528
2025-01-13 08:30:00,2.434549331665039,2.4349231719970703,2.4303672313690186,2.432260751724243,45020672
2025-01-13 08:45:00,2.432960033416748,2.4364919662475586,2.4299817085266113,2.4364919662475586,16830976
2025-01-13 09:00:00,2.4352505207061768,2.4379141330718994,2.432135581970215,2.433657646179199,21920256
2025-01-13 09:15:00,2.428445816040039,2.4348793029785156,2.4258651733398438,2.4348793029785156,23702528
2025-01-13 09:30:00,2.438744306564331,2.4387543201446533,2.419588088989258,2.42668080329895,13578240
2025-01-13 09:45:00,2.4445765018463135,2.448608875274658,2.4383327960968018,2.4383327960968018,3915264
2025-01-13 10:00:00,2.4483981132507324,2.4483981132507324,2.438852071762085,2.4443509578704834,6407168
2025-01-13 10:15:00,2.430570125579834,2.4465701580047607,2.430570125579834,2.4465701580047607,4733440
2025-01-13 10:30:00,2.427100658416748,2.431820869445801,2.4232733249664307,2.4297714233398438,17957376
2025-01-13 10:45:00,2.422196626663208,2.4243054389953613,2.414585828781128,2.4233310222625732,16871424
2025-01-13 11:00:00,2.402951240539551,2.421518325805664,2.402951240539551,2.421518325805664,43732992
2025-01-13 11:15:00,2.4063470363616943,2.4087905883789062,2.400359630584717,2.404203414916992,50192384
2025-01-13 11:30:00,2.354372262954712,2.4058594703674316,2.354372262954712,2.4058594703674316,166212608
2025-01-13 11:45:00,2.348471164703369,2.374220132827759,2.348471164703369,2.3648343086242676,133491712
2025-01-13 12:00:00,2.372082471847534,2.372082471847534,2.3397891521453857,2.3481593132019043,204062208
2025-01-13 12:15:00,2.3714170455932617,2.377732515335083,2.364633798599243,2.368180274963379,50565632
2025-01-13 12:30:00,2.364809989929199,2.371943950653076,2.358668088912964,2.371943950653076,97702912
2025-01-13 12:45:00,2.3795063495635986,2.380948066711426,2.366542100906372,2.366542100906372,144152064
2025-01-13 13:00:00,2.3898637294769287,2.390061855316162,2.373584032058716,2.3781120777130127,104469504
2025-01-13 13:15:00,2.4012506008148193,2.4057767391204834,2.387087345123291,2.388305425643921,152979968
2025-01-13 13:30:00,2.3806302547454834,2.3997278213500977,2.3804893493652344,2.3997278213500977,58084864
2025-01-13 13:45:00,2.380399465560913,2.381822109222412,2.374314546585083,2.380434036254883,25335296
2025-01-13 14:00:00,2.3708388805389404,2.38020920753479,2.3669040203094482,2.38020920753479,40783360
2025-01-13 14:15:00,2.372633695602417,2.3797030448913574,2.370729684829712,2.370729684829712,44402176
2025-01-13 14:30:00,2.4307639598846436,2.4307639598846436,2.3624184131622314,2.373385429382324,523141120
2025-01-13 14:45:00,2.442577600479126,2.445018768310547,2.4302492141723633,2.4446916580200195,341741568
2025-01-13 15:00:00,2.462122678756714,2.462122678756714,2.4288406372070312,2.429701328277588,202742784
2025-01-13 15:15:00,2.4667365550994873,2.483832359313965,2.4667365550994873,2.4714431762695312,188438528
2025-01-13 15:30:00,2.4824705123901367,2.4824705123901367,2.4630327224731445,2.4662885665893555,83614720
2025-01-13 15:45:00,2.4649083614349365,2.481374740600586,2.4637482166290283,2.481374740600586,69473280
2025-01-13 16:00:00,2.469334840774536,2.4765465259552,2.4641854763031006,2.464723587036133,24169472
2025-01-13 16:15:00,2.466421604156494,2.469317674636841,2.4632322788238525,2.46777081489563,60925952
2025-01-13 16:30:00,2.48213529586792,2.48213529586792,2.466400623321533,2.466400623321533,29266944
2025-01-13 16:45:00,2.460202693939209,2.4899673461914062,2.460202693939209,2.4899673461914062,49846272
2025-01-13 17:00:00,2.4600889682769775,2.4600889682769775,2.451892852783203,2.458655834197998,68475904
2025-01-13 17:15:00,2.459848642349243,2.460770606994629,2.455505132675171,2.4601094722747803,25116672
2025-01-13 17:30:00,2.4524142742156982,2.4679367542266846,2.4524142742156982,2.461653470993042,28665856
2025-01-13 17:45:00,2.4401071071624756,2.452522039413452,2.439220905303955,2.452244281768799,7225344
2025-01-13 18:00:00,2.4527645111083984,2.4580962657928467,2.440455436706543,2.440455436706543,30859264
2025-01-13 18:15:00,2.4368841648101807,2.4521565437316895,2.431076765060425,2.4521565437316895,35214336
2025-01-13 18:30:00,2.439847469329834,2.444831609725952,2.436189889907837,2.4367125034332275,52049920
2025-01-13 18:45:00,2.450512170791626,2.450512170791626,2.434987783432007,2.434987783432007,42066944
2025-01-13 19:00:00,2.4572229385375977,2.4594154357910156,2.4504382610321045,2.4504382610321045,34293760
2025-01-13 19:15:00,2.452688217163086,2.45603609085083,2.4427008628845215,2.45603609085083,32798720
2025-01-13 19:30:00,2.470766067504883,2.470766067504883,2.4539475440979004,2.4539475440979004,47019008
2025-01-13 19:45:00,2.4625449180603027,2.47699236869812,2.4625449180603027,2.4721217155456543,28048384
2025-01-13 20:00:00,2.4540231227874756,2.462301015853882,2.4540231227874756,2.462301015853882,8929280
2025-01-13 20:15:00,2.463435411453247,2.4659578800201416,2.4551098346710205,2.4551098346710205,28881920
2025-01-13 20:30:00,2.486328601837158,2.486328601837158,2.466214656829834,2.466214656829834,63854592
2025-01-13 20:45:00,2.507789373397827,2.507789373397827,2.4868662357330322,2.4868662357330322,106759168
2025-01-13 21:00:00,2.5038652420043945,2.510603904724121,2.5021541118621826,2.507270574569702,69733376
2025-01-13 21:15:00,2.511847972869873,2.5141210556030273,2.503847360610962,2.503847360610962,55262208
2025-01-13 21:30:00,2.5394089221954346,2.540280818939209,2.51138973236084,2.51138973236084,122609664
2025-01-13 21:45:00,2.5278918743133545,2.5412118434906006,2.5278918743133545,2.5412118434906006,109188096
2025-01-13 22:00:00,2.537437677383423,2.537437677383423,2.5300488471984863,2.5304925441741943,27633664
2025-01-13 22:15:00,2.5445668697357178,2.548189401626587,2.5428428649902344,2.5428428649902344,50014208
2025-01-13 22:30:00,2.5259106159210205,2.544135332107544,2.523766279220581,2.544135332107544,29207552
2025-01-13 22:45:00,2.530813217163086,2.531963348388672,2.5292062759399414,2.529282331466675,33898496
2025-01-13 23:00:00,2.5255472660064697,2.5303590297698975,2.5226893424987793,2.5303590297698975,17688576
2025-01-13 23:15:00,2.517817497253418,2.5251667499542236,2.517817497253418,2.5251667499542236,0
2025-01-13 23:30:00,2.522432327270508,2.522432327270508,2.5172441005706787,2.517756700515747,15501312
2025-01-13 23:45:00,2.522772789001465,2.5250697135925293,2.5200822353363037,2.5250697135925293,11030528
2025-01-14 00:00:00,2.5182673931121826,2.526668071746826,2.5182673931121826,2.523174524307251,2570240
2025-01-14 00:15:00,2.5300068855285645,2.535672187805176,2.5182926654815674,2.5182926654815674,36089856
2025-01-14 00:30:00,2.5344104766845703,2.5365238189697266,2.5292141437530518,2.529614210128784,0
2025-01-14 00:45:00,2.5419650077819824,2.5419650077819824,2.533568859100342,2.533568859100342,11765760
2025-01-14 01:00:00,2.5393311977386475,2.5437979698181152,2.53908371925354,2.5436737537384033,15160320
2025-01-14 01:15:00,2.5463242530822754,2.5463242530822754,2.5365006923675537,2.5401270389556885,42092544
2025-01-14 01:30:00,2.5439019203186035,2.5490734577178955,2.5439019203186035,2.546325445175171,5567488
2025-01-14 01:45:00,2.5374350547790527,2.5437958240509033,2.537342071533203,2.5437958240509033,0
2025-01-14 02:00:00,2.540771961212158,2.5410993099212646,2.537914276123047,2.537914276123047,0
2025-01-14 02:15:00,2.5480172634124756,2.5480172634124756,2.5411574840545654,2.5411574840545654,3586048
2025-01-14 02:30:00,2.5406606197357178,2.547761917114258,2.540428876876831,2.547761917114258,2676736
2025-01-14 02:45:00,2.530805826187134,2.54056978225708,2.5281152725219727,2.54056978225708,3472384
2025-01-14 03:00:00,2.526796817779541,2.5314245223999023,2.5263469219207764,2.5314245223999023,5435392
2025-01-14 03:15:00,2.532937526702881,2.533174514770508,2.5268137454986572,2.5268137454986572,7961600
2025-01-14 03:30:00,2.5299062728881836,2.5333807468414307,2.529123067855835,2.5333807468414307,0
2025-01-14 03:45:00,2.5320191383361816,2.5342931747436523,2.5319948196411133,2.5319948196411133,0
2025-01-14 04:00:00,2.5383286476135254,2.5383286476135254,2.533067226409912,2.533067226409912,0
2025-01-14 04:15:00,2.5365445613861084,2.5425896644592285,2.5365445613861084,2.5405325889587402,0
2025-01-14 04:30:00,2.5339932441711426,2.5364978313446045,2.530465602874756,2.5364978313446045,0
2025-01-14 04:45:00,2.539201259613037,2.5398387908935547,2.5348660945892334,2.5348660945892334,10262528
