Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-01 00:00:00-04:00,28.780061827550817,33.32271064131492,21.52776624433488,21.627384185791016,1188100200,0.0,0.0
2012-08-01 00:00:00-04:00,21.418186040123892,24.157721463860668,17.4832162169021,21.02967071533203,3311526900,0.0,0.0
2012-11-01 00:00:00-04:00,20.999782077443506,32.3862847514767,18.798192925012607,30.86210823059082,4395174100,0.0,0.0
2013-02-01 00:00:00-05:00,30.891991872216753,30.90195404529182,24.625927514766953,27.664321899414062,2423329500,0.0,0.0
2013-05-01 00:00:00-04:00,27.74402088339436,38.164217722978776,22.583732385215107,36.65996170043945,3208443400,0.0,0.0
2013-08-01 00:00:00-04:00,37.158059594386486,54.621354350440654,35.88293166155269,50.0189323425293,4960712900,0.0,0.0
2013-11-01 00:00:00-04:00,50.65649544834984,63.128852680077465,43.384275404659725,62.3318977355957,4169559900,0.0,0.0
2014-02-01 00:00:00-05:00,62.79014563511302,72.3137637630035,54.45199773606196,59.552513122558594,4250179200,0.0,0.0
2014-05-01 00:00:00-04:00,60.200036610060174,76.44796719385731,56.04590338464951,72.37353515625,3011910300,0.0,0.0
2014-08-01 00:00:00-04:00,71.94517974888026,80.85116246462161,70.05240836987177,74.70463562011719,2395402400,0.0,0.0
2014-11-01 00:00:00-04:00,75.18280386309877,81.85730430427365,72.23406890876818,75.62113189697266,1571703100,0.0,0.0
2015-02-01 00:00:00-05:00,75.82037904712861,85.74247732380451,73.17049750317219,78.47025299072266,1592623200,0.0,0.0
2015-05-01 00:00:00-04:00,78.93846080173381,98.86235351496832,76.49778698450734,93.65225982666016,1750392000,0.0,0.0
2015-08-01 00:00:00-04:00,93.17408489217426,104.71998489904458,71.72601518007825,101.58197021484375,1916874800,0.0,0.0
2015-11-01 00:00:00-04:00,101.33292463674915,112.4106046765488,89.02992178948445,111.78300476074219,1780246000,0.0,0.0
2016-02-01 00:00:00-05:00,111.84276961822206,120.33035226259159,96.45156536996575,117.132568359375,2137225200,0.0,0.0
2016-05-01 00:00:00-04:00,117.38161129943265,127.8416545778094,107.81814467927481,123.4683609008789,1381528900,0.0,0.0
2016-08-01 00:00:00-04:00,123.37870962194168,132.99198980588523,121.6054843072545,130.49154663085938,1055473400,0.0,0.0
2016-11-01 00:00:00-04:00,130.9099298353076,132.63334215549781,113.1178945137697,129.82408142089844,1431740200,0.0,0.0
2017-02-01 00:00:00-05:00,131.7467352030876,150.95336578071996,129.80415878277086,149.67823791503906,1002385400,0.0,0.0
2017-05-01 00:00:00-04:00,151.16257920669614,174.82220175970025,143.8704271908544,168.60594177246094,1238251600,0.0,0.0
2017-08-01 00:00:00-04:00,169.17376401941706,180.1119758085529,160.94518739346,179.37478637695312,926587700,0.0,0.0
2017-11-01 00:00:00-04:00,181.66604230635036,189.93446027354068,168.36683872292133,186.17880249023438,1163750200,0.0,0.0
2018-02-01 00:00:00-05:00,187.50373546047095,194.5767226965102,148.45291296464154,171.345458984375,2262526000,0.0,0.0
2018-05-01 00:00:00-04:00,171.34546886558977,217.78805562062465,165.9261678833066,171.9232635498047,1435440400,0.0,0.0
2018-08-01 00:00:00-04:00,173.26810220404204,187.58342751506618,138.5009202111774,151.2123565673828,1671747800,0.0,0.0
2018-11-01 00:00:00-04:00,150.94339528287355,171.0266649017723,122.55184435978208,166.0556640625,1604485800,0.0,0.0
2019-02-01 00:00:00-05:00,165.208910893295,197.72470243814558,158.673876667234,192.66403198242188,1072164600,0.0,0.0
2019-05-01 00:00:00-04:00,194.03878532091812,207.86597140053738,160.2279377554983,193.49087524414062,1064271000,0.0,0.0
2019-08-01 00:00:00-04:00,193.431114866919,197.71475493529334,172.43132965793018,190.9207000732422,885435200,0.0,0.0
2019-11-01 00:00:00-04:00,192.11614162784886,223.34683434519516,187.8225299781935,201.14166259765625,881875600,0.0,0.0
2020-02-01 00:00:00-05:00,202.66582837936102,217.9374931594607,136.57828339727374,203.93099975585938,1508349600,0.0,0.0
2020-05-01 00:00:00-04:00,200.83284880287823,254.87640891051925,198.00364442625968,252.70469665527344,1575120000,0.0,0.0
2020-08-01 00:00:00-04:00,251.6885183191611,303.51057236646307,243.20095266410232,262.10870361328125,1527456000,0.0,0.0
2020-11-01 00:00:00-04:00,263.5930830917847,296.24833911093793,243.6791486344158,257.346923828125,1173305700,0.0,0.0
2021-02-01 00:00:00-05:00,258.53243507964544,330.547357753145,252.5353539886189,323.84295654296875,1236449600,0.0,0.0
2021-05-01 00:00:00-04:00,324.9288046809336,376.1132574746957,297.05526894659704,354.9441223144531,1033654400,0.0,0.0
2021-08-01 00:00:00-04:00,356.7372813436125,382.8674454392061,306.9374941517422,322.33868408203125,1152636600,0.0,0.0
2021-11-01 00:00:00-04:00,324.7993297452202,352.48355867527806,287.91024107889837,312.0679626464844,1306609200,0.0,0.0
2022-02-01 00:00:00-05:00,313.3629554483901,326.75181264243986,168.35687907491564,199.70712280273438,2533569100,0.0,0.0
2022-05-01 00:00:00-04:00,200.40446703484545,223.44645313239752,153.6630179524298,158.49456787109375,1953006800,0.0,0.0
2022-08-01 00:00:00-04:00,156.6516069800604,182.4032444780578,92.24762204974378,92.80549621582031,2294599900,0.0,0.0
2022-11-01 00:00:00-04:00,93.97103585312198,152.60704900168957,87.7547762481237,148.40310668945312,2265581600,0.0,0.0
2023-02-01 00:00:00-05:00,147.46668141333012,240.77026876121633,146.50037146153963,239.40548706054688,1908911800,0.0,0.0
2023-05-01 00:00:00-04:00,237.71194917932365,324.9586887551962,228.9753335336089,317.3876037597656,1592553500,0.0,0.0
2023-08-01 00:00:00-04:00,316.3316406989444,329.2821704540147,273.33587826393756,300.12353515625,1341142300,0.0,0.0
2023-11-01 00:00:00-04:00,300.7013613097667,404.8136435522455,300.7013613097667,388.6553955078125,1009104500,0.0,0.0
2024-02-01 00:00:00-05:00,392.44090872264417,529.4674657357015,391.5542809233736,428.5330505371094,1182842100,0.5,0.0
2024-05-01 00:00:00-04:00,427.4220414330937,541.3181380374313,425.93611585561325,473.52496337890625,833431100,0.5,0.0
2024-08-01 00:00:00-04:00,520.083916616331,601.8898346880948,450.0073383147051,566.58203125,835695500,0.5,0.0
2024-11-01 00:00:00-04:00,567.1524901525805,710.2170793630777,548.6074520027275,688.62451171875,818976100,0.5,0.0
2025-02-01 00:00:00-05:00,675.9099731445312,725.010009765625,675.25,722.2999877929688,104304130,0.0,0.0
