datetime,open,high,low,close,volume
2025-01-15 00:00:00,96552.5234375,97171.140625,96511.7109375,97102.75,181403648
2025-01-15 00:30:00,97154.171875,97189.03125,96766.1171875,96883.1953125,232050688
2025-01-15 01:00:00,96832.484375,97133.9140625,96832.484375,97068.921875,70406144
2025-01-15 01:30:00,97057.5390625,97411.421875,97005.484375,97411.421875,674500608
2025-01-15 02:00:00,97323.4921875,97353.8828125,96922.1328125,96961.1328125,180400128
2025-01-15 02:30:00,96935.453125,97002.2265625,96743.0078125,96837.9140625,84602880
2025-01-15 03:00:00,96825.9140625,97094.78125,96737.1953125,96853.375,113967104
2025-01-15 03:30:00,96878.0390625,97264.4765625,96878.0390625,97264.4765625,136949760
2025-01-15 04:00:00,97275.2109375,97637.9140625,97081.0703125,97332.3203125,508956672
2025-01-15 04:30:00,97250.5625,97321.28125,97135.7734375,97147.4375,268156928
2025-01-15 05:00:00,97151.3359375,97176.390625,96760.703125,96898.59375,293945344
2025-01-15 05:30:00,96927.6640625,97018.9296875,96874.1484375,96982.8203125,34127872
2025-01-15 06:00:00,96982.75,97035.609375,96866.890625,96872.5390625,0
2025-01-15 06:30:00,96856.5234375,97096.9765625,96831.84375,97049.8984375,73535488
2025-01-15 07:00:00,97052.0625,97421.3515625,97052.0625,97421.3515625,67227648
2025-01-15 07:30:00,97501.25,97508.5546875,97160.4140625,97255.40625,199024640
2025-01-15 08:00:00,97253.6875,97385.6796875,97125.09375,97385.6796875,37412864
2025-01-15 08:30:00,97460.6328125,97460.6328125,97187.78125,97187.828125,12144640
2025-01-15 09:00:00,97172.1875,97304.6953125,96993.6953125,96993.6953125,0
2025-01-15 09:30:00,96963.28125,97010.5859375,96757.5,96771.421875,953683968
2025-01-15 10:00:00,96787.7734375,97047.359375,96712.40625,97022.65625,0
2025-01-15 10:30:00,97033.0703125,97084.1640625,96868.6171875,96868.6171875,0
2025-01-15 11:00:00,96887.71875,96892.6171875,96528.921875,96582.546875,18972672
2025-01-15 11:30:00,96584.28125,96729.8828125,96510.015625,96696.9609375,57946112
2025-01-15 12:00:00,96717.59375,96739.4296875,96515.9765625,96515.9765625,0
2025-01-15 12:30:00,96540.421875,97101.25,96540.421875,96880.1796875,198930432
2025-01-15 13:00:00,96895.7421875,97269.8125,96838.015625,97246.40625,53092352
2025-01-15 13:30:00,98052.5078125,98983.6875,98005.5078125,98893.390625,2053148672
2025-01-15 14:00:00,98957.734375,99378.984375,98603.3828125,98926.8984375,2507173888
2025-01-15 14:30:00,98725.6640625,99493.65625,98686.140625,99493.65625,239976448
2025-01-15 15:00:00,99469.40625,99690.4140625,99184.765625,99685.7265625,727158784
2025-01-15 15:30:00,99727.078125,99727.078125,99209.421875,99209.421875,395059200
2025-01-15 16:00:00,99003.4375,99456.7734375,99003.4375,99245.1953125,2281472
2025-01-15 16:30:00,99251.0234375,99251.0234375,98899.7421875,99035.3671875,0
2025-01-15 17:00:00,99035.8515625,99334.9765625,99021.6953125,99109.78125,33202176
2025-01-15 17:30:00,99104.1640625,99275.234375,98652.546875,98652.546875,66142208
2025-01-15 18:00:00,98726.2890625,99182.375,98726.2890625,99100.8828125,22929408
2025-01-15 18:30:00,99097.203125,99386.25,99030.1796875,99386.25,27148288
2025-01-15 19:00:00,99458.0,99538.3828125,99323.765625,99442.40625,140341248
2025-01-15 19:30:00,99368.625,99916.1484375,99368.625,99854.84375,476979200
2025-01-15 20:00:00,99863.65625,100673.015625,99766.8046875,100160.1015625,1084284928
2025-01-15 20:30:00,100134.1015625,100163.484375,99509.8125,99537.140625,459988992
2025-01-15 21:00:00,99620.5703125,99847.6796875,99546.9453125,99787.09375,197865472
2025-01-15 21:30:00,99806.1015625,99806.1015625,99618.015625,99648.234375,199467008
2025-01-15 22:00:00,99700.125,99700.125,99583.6875,99590.171875,104214528
2025-01-15 22:30:00,99589.09375,99811.3984375,99589.09375,99742.3984375,203698176
2025-01-15 23:00:00,99761.6953125,100004.9140625,99669.6171875,100004.9140625,338767872
2025-01-15 23:30:00,100131.078125,100451.9765625,99937.5859375,100451.9765625,731025408
2025-01-16 00:00:00,100500.3515625,100739.640625,100165.2734375,100372.1015625,907190272
2025-01-16 00:30:00,100372.796875,100372.796875,99683.8515625,99857.671875,589586432
2025-01-16 01:00:00,99890.8203125,100054.2109375,99864.015625,99941.046875,258756608
2025-01-16 01:30:00,99963.359375,100153.109375,99927.8359375,100086.2265625,5971968
2025-01-16 02:00:00,100083.0078125,100083.0078125,99755.8828125,99755.8828125,0
2025-01-16 02:30:00,99747.3828125,99833.5390625,99496.1875,99612.5859375,64282624
2025-01-16 03:00:00,99632.6953125,99811.671875,99523.875,99567.9296875,93278208
2025-01-16 03:30:00,99521.296875,99521.296875,99221.2890625,99471.203125,214134784
