Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-05 09:30:00-05:00,411.635009765625,412.0,410.9601135253906,411.1050109863281,779108,0.0,0.0
2025-02-05 09:31:00-05:00,411.07000732421875,412.3299865722656,410.8299865722656,412.3299865722656,187134,0.0,0.0
2025-02-05 09:32:00-05:00,412.2650146484375,412.67999267578125,411.739990234375,412.4466857910156,94201,0.0,0.0
2025-02-05 09:33:00-05:00,412.4421081542969,413.1199951171875,412.0799865722656,412.45001220703125,119018,0.0,0.0
2025-02-05 09:34:00-05:00,412.4649963378906,413.07000732421875,412.42999267578125,412.69500732421875,84890,0.0,0.0
2025-02-05 09:35:00-05:00,412.7550048828125,413.2944030761719,412.3299865722656,412.9457092285156,118711,0.0,0.0
2025-02-05 09:36:00-05:00,412.9800109863281,413.45001220703125,412.75,413.260009765625,59687,0.0,0.0
2025-02-05 09:37:00-05:00,413.364990234375,413.43701171875,412.5588073730469,412.635009765625,62735,0.0,0.0
2025-02-05 09:38:00-05:00,412.6000061035156,413.1698913574219,412.5000915527344,413.1600036621094,91554,0.0,0.0
2025-02-05 09:39:00-05:00,413.20001220703125,413.6300048828125,413.05999755859375,413.19000244140625,75357,0.0,0.0
2025-02-05 09:40:00-05:00,413.2200012207031,413.6199951171875,413.20001220703125,413.6099853515625,51641,0.0,0.0
2025-02-05 09:41:00-05:00,413.6099853515625,413.70001220703125,413.260009765625,413.2799987792969,61479,0.0,0.0
2025-02-05 09:42:00-05:00,413.2300109863281,413.44000244140625,412.8500061035156,412.8500061035156,56751,0.0,0.0
2025-02-05 09:43:00-05:00,412.8599853515625,412.8900146484375,412.5201110839844,412.8804931640625,43111,0.0,0.0
2025-02-05 09:44:00-05:00,412.864990234375,413.1698913574219,412.69000244140625,413.1199951171875,45440,0.0,0.0
2025-02-05 09:45:00-05:00,413.1400146484375,413.30499267578125,412.9700012207031,413.25,63212,0.0,0.0
2025-02-05 09:46:00-05:00,413.25,413.5,413.04119873046875,413.1099853515625,39532,0.0,0.0
2025-02-05 09:47:00-05:00,413.05999755859375,413.239990234375,412.7012023925781,412.80999755859375,50641,0.0,0.0
2025-02-05 09:48:00-05:00,412.8500061035156,412.8500061035156,412.4100036621094,412.4800109863281,41495,0.0,0.0
2025-02-05 09:49:00-05:00,412.4800109863281,412.4800109863281,412.0849914550781,412.2300109863281,39397,0.0,0.0
2025-02-05 09:50:00-05:00,412.17999267578125,412.239990234375,411.81500244140625,412.1600036621094,80407,0.0,0.0
2025-02-05 09:51:00-05:00,412.1000061035156,412.3772888183594,412.07000732421875,412.07391357421875,41416,0.0,0.0
2025-02-05 09:52:00-05:00,412.0600891113281,412.17498779296875,411.92999267578125,412.010009765625,60477,0.0,0.0
2025-02-05 09:53:00-05:00,412.0350036621094,412.2699890136719,411.67999267578125,411.73419189453125,80075,0.0,0.0
2025-02-05 09:54:00-05:00,411.4750061035156,411.79998779296875,411.3550109863281,411.4750061035156,64024,0.0,0.0
2025-02-05 09:55:00-05:00,411.4599914550781,411.55499267578125,411.1099853515625,411.2200012207031,41861,0.0,0.0
2025-02-05 09:56:00-05:00,411.2506103515625,411.3598937988281,411.0400085449219,411.32000732421875,35285,0.0,0.0
2025-02-05 09:57:00-05:00,411.30999755859375,411.3599853515625,410.8900146484375,411.0271911621094,64857,0.0,0.0
2025-02-05 09:58:00-05:00,410.9750061035156,411.08599853515625,410.79998779296875,410.9800109863281,32862,0.0,0.0
2025-02-05 09:59:00-05:00,410.6400146484375,410.6400146484375,410.6400146484375,410.6400146484375,75700,0.0,0.0
2025-02-05 10:00:00-05:00,410.80999755859375,411.4638977050781,410.67999267578125,411.1867980957031,79003,0.0,0.0
2025-02-05 10:01:00-05:00,411.18280029296875,411.18280029296875,410.8699951171875,411.0940856933594,49976,0.0,0.0
2025-02-05 10:02:00-05:00,411.0950012207031,411.2898864746094,410.8500061035156,411.139892578125,61512,0.0,0.0
2025-02-05 10:03:00-05:00,411.0299987792969,411.4599914550781,410.6000061035156,410.7200012207031,76741,0.0,0.0
2025-02-05 10:04:00-05:00,410.614990234375,410.739990234375,410.4200134277344,410.69500732421875,66108,0.0,0.0
2025-02-05 10:05:00-05:00,410.7200012207031,410.92999267578125,410.6099853515625,410.7200012207031,34083,0.0,0.0
2025-02-05 10:06:00-05:00,410.70001220703125,410.7799987792969,410.57000732421875,410.6000061035156,36382,0.0,0.0
2025-02-05 10:07:00-05:00,410.6205139160156,410.8900146484375,410.5799865722656,410.8550109863281,27987,0.0,0.0
2025-02-05 10:08:00-05:00,410.909912109375,410.9554138183594,410.70001220703125,410.7699890136719,40318,0.0,0.0
2025-02-05 10:09:00-05:00,410.8399963378906,410.9700012207031,410.69000244140625,410.82501220703125,46805,0.0,0.0
