Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-01 00:00:00-05:00,0.05875843240006732,0.07585195093625374,0.05715603023045845,0.07478368282318115,880588800,0.0,0.0
1986-06-01 00:00:00-04:00,0.07478373922634184,0.07478373922634184,0.05555366996036684,0.06089501455426216,1020844800,0.0,0.0
1986-09-01 00:00:00-04:00,0.06089503234346484,0.10950434958317552,0.05608782080463333,0.10629954189062119,2904796800,0.0,0.0
1986-12-01 00:00:00-05:00,0.10629953280891051,0.16986586091728548,0.09668449618855367,0.16398975253105164,4517395200,0.0,0.0
1987-03-01 00:00:00-05:00,0.1639896795888853,0.2740287335597883,0.15704531432151606,0.2462518960237503,6093964800,0.0,0.0
1987-06-01 00:00:00-04:00,0.24625198726485176,0.25907183952134194,0.18909592011235446,0.2537298798561096,5577811200,0.0,0.0
1987-09-01 00:00:00-04:00,0.252127431761192,0.3386627228762398,0.1591825089603563,0.19123242795467377,6672326400,0.0,2.0
1987-12-01 00:00:00-05:00,0.19016418000297666,0.2638790457075931,0.170934108190632,0.2537298798561096,5150894400,0.0,0.0
1988-03-01 00:00:00-05:00,0.2553329098753781,0.27990431942152944,0.2254189167819469,0.24785441160202026,4301784000,0.0,0.0
1988-06-01 00:00:00-04:00,0.24892267957618897,0.3012709182508616,0.20405229699175434,0.21366733312606812,4462300800,0.0,0.0
1988-09-01 00:00:00-04:00,0.21153079186167034,0.23610282356296303,0.19336897977459394,0.20191575586795807,4307616000,0.0,0.0
1988-12-01 00:00:00-05:00,0.20298400376283512,0.27669948931236726,0.20084748408850306,0.2542639970779419,4207694400,0.0,0.0
1989-03-01 00:00:00-05:00,0.2564010829232664,0.26601611550948046,0.19550544862879463,0.258537620306015,5452502400,0.0,0.0
1989-06-01 00:00:00-04:00,0.2574693813865677,0.25960591909246183,0.2190092452247215,0.2510591447353363,3674332800,0.0,0.0
1989-09-01 00:00:00-04:00,0.2521274741293157,0.38139662360025023,0.2467861379458847,0.371781587600708,5729385600,0.0,0.0
1989-12-01 00:00:00-05:00,0.37231578066224963,0.4294718552429271,0.3205010429073111,0.4219933748245239,5270976000,0.0,0.0
1990-03-01 00:00:00-05:00,0.42092503259796993,0.6730524694722013,0.42092503259796993,0.6239089965820312,4553424000,0.0,2.0
1990-06-01 00:00:00-04:00,0.6260455248789601,0.6901459490604175,0.4337448025112629,0.5256220698356628,4698777600,0.0,0.0
1990-09-01 00:00:00-04:00,0.5213483054500133,0.634592183251714,0.45724851283467516,0.6174986362457275,4722112800,0.0,0.0
1990-12-01 00:00:00-05:00,0.6260452936242699,0.9315896850843383,0.6025421215385034,0.8867193460464478,4961361600,0.0,0.0
1991-03-01 00:00:00-05:00,0.8803097800272373,1.0042362219219594,0.7948427270526539,0.937999963760376,5381035200,0.0,0.0
1991-06-01 00:00:00-04:00,0.9358629415702392,1.1121389237157084,0.7756127956170785,1.0929088592529297,4163844000,0.0,1.5
1991-09-01 00:00:00-04:00,1.0897033759242891,1.304439470964907,1.0256035570701814,1.2467492818832397,2783241600,0.0,0.0
1991-12-01 00:00:00-05:00,1.2339293540708551,1.708271494279102,1.2307245378718774,1.5832760334014893,3671731200,0.0,0.0
1992-03-01 00:00:00-05:00,1.5864803813897763,1.6698108596669725,1.3717448486179842,1.5512250661849976,4412467200,0.0,0.0
1992-06-01 00:00:00-04:00,1.5448151545533864,1.5960951235470355,1.2595690432810944,1.4326395988464355,3711321600,0.0,1.5
1992-09-01 00:00:00-04:00,1.4230244951101823,1.8268557707495583,1.4086022429790737,1.7907992601394653,3376803200,0.0,0.0
1992-12-01 00:00:00-05:00,1.783589036494858,1.8076263272056907,1.4759079595236766,1.6033070087432861,4093001600,0.0,0.0
1993-03-01 00:00:00-05:00,1.6105187129908687,1.8364717500691692,1.5335984302654586,1.7811851501464844,3801040000,0.0,0.0
1993-06-01 00:00:00-04:00,1.7883966741980604,1.884547033025913,1.3533164472158312,1.4446589946746826,5041107200,0.0,0.0
1993-09-01 00:00:00-04:00,1.447062890106281,1.6489786012707555,1.408602754646381,1.538405418395996,3499728000,0.0,0.0
1993-12-01 00:00:00-05:00,1.548021179257017,1.6730166782032359,1.4999459873546253,1.5864813327789307,3537155200,0.0,0.0
1994-03-01 00:00:00-05:00,1.5960956906163415,2.067833603446698,1.5335982612185628,2.067232370376587,4878923200,0.0,2.0
1994-06-01 00:00:00-04:00,2.0576175942215333,2.278763410422913,1.8028194472431924,2.2354960441589355,5258160000,0.0,0.0
1994-09-01 00:00:00-04:00,2.19222738766044,2.5047162341535754,2.072039776062699,2.4181809425354004,3196291200,0.0,0.0
1994-12-01 00:00:00-05:00,2.408566158104054,2.5095237152917047,2.2403027803178817,2.4229884147644043,3169620800,0.0,0.0
1995-03-01 00:00:00-05:00,2.4277968309198323,3.4421828135533348,2.4133739838041537,3.257093667984009,4048336000,0.0,0.0
1995-06-01 00:00:00-04:00,3.269110911601299,4.201769024616963,3.144115494393014,3.5575618743896484,5731993600,0.0,0.0
1995-09-01 00:00:00-04:00,3.528716695752864,3.9758159710672936,3.0912330391619434,3.3508388996124268,5721385600,0.0,0.0
1995-12-01 00:00:00-05:00,3.350839750714512,3.9854320152222273,3.0720037557035464,3.795535087585449,5347160000,0.0,0.0
1996-03-01 00:00:00-05:00,3.783516884650269,4.615217188784951,3.6392913475007393,4.567142009735107,4252561600,0.0,0.0
1996-06-01 00:00:00-04:00,4.567141143643126,4.850784939675882,4.134464614245356,4.711366653442383,4600864000,0.0,0.0
1996-09-01 00:00:00-04:00,4.692136197190126,6.076700976688852,4.639253808067354,6.03343391418457,4261038400,0.0,0.0
1996-12-01 00:00:00-05:00,6.057470083236694,7.961246395111084,5.7023148432374,7.499724864959717,4321957600,0.0,2.0
1997-03-01 00:00:00-05:00,7.461266279220581,9.927522465586662,6.740138739347458,9.538113594055176,4682925600,0.0,0.0
1997-06-01 00:00:00-04:00,9.615033738156583,11.59573068821684,9.095821916296128,10.167898178100586,3833205600,0.0,0.0
1997-09-01 00:00:00-04:00,10.240010954044733,10.94190841850038,9.499653354550418,10.884218215942383,3602966400,0.0,0.0
1997-12-01 00:00:00-05:00,10.917873249644726,13.230289380458954,9.076593877291609,13.037988662719727,4325350400,0.0,2.0
1998-03-01 00:00:00-05:00,13.211053422381092,15.24944012219535,12.191860072473963,13.047597885131836,3214287200,0.0,0.0
1998-06-01 00:00:00-04:00,12.903380527558467,18.403182063894864,12.788000075747215,14.759082794189453,3812490000,0.0,0.0
1998-09-01 00:00:00-04:00,14.653306398235385,20.040127205066995,13.499502744831023,18.768539428710938,3998080400,0.0,0.0
1998-12-01 00:00:00-05:00,18.499325776874375,27.066321237994472,18.480095708499245,23.095312118530273,4173144000,0.0,0.0
1999-03-01 00:00:00-05:00,23.008763609516077,29.421987733020973,22.624162462679198,24.826004028320312,3857266400,0.0,2.0
1999-06-01 00:00:00-04:00,24.806785969859764,30.998867429003052,23.42222117154201,28.47972869873047,3380128000,0.0,0.0
1999-09-01 00:00:00-04:00,28.402809901161383,30.114285920933465,25.96059131114954,28.01340103149414,3504834000,0.0,0.0
1999-12-01 00:00:00-05:00,28.018212447800003,36.902504932963765,27.11439914303226,27.499000549316406,3870340600,0.0,0.0
2000-03-01 00:00:00-05:00,27.575909354469996,35.38331465287642,18.57624019276012,19.249292373657227,5630765000,0.0,0.0
2000-06-01 00:00:00-04:00,19.806964980136527,25.49906365403984,19.633894412348926,21.47998046875,3920635800,0.0,0.0
2000-09-01 00:00:00-04:00,21.537668730958096,22.268411062901315,14.903297559368324,17.653196334838867,5878412000,0.0,0.0
2000-12-01 00:00:00-05:00,17.86473761372647,20.018505765219864,12.403396943868216,18.153188705444336,5599095000,0.0,0.0
2001-03-01 00:00:00-05:00,18.01857511111588,22.199192687490704,15.307135313178485,21.28537940979004,5748462600,0.0,0.0
2001-06-01 00:00:00-04:00,21.414593526028764,23.429904675781096,17.322437149559235,17.553197860717773,4058275200,0.0,0.0
2001-09-01 00:00:00-04:00,17.596279585456156,21.0269227366088,14.614850504976573,19.756200790405273,4592684000,0.0,0.0
2001-12-01 00:00:00-05:00,19.63928076518704,21.728435246630912,17.58397138493483,17.950111389160156,3468364000,0.0,0.0
2002-03-01 00:00:00-05:00,18.168564968145418,19.999267369816806,14.876377643295113,15.664041519165039,3910989800,0.0,0.0
2002-06-01 00:00:00-04:00,15.688661201766056,17.365522407043066,12.741075438041982,15.100990295410156,5982018200,0.0,0.0
2002-09-01 00:00:00-04:00,14.92868515095006,18.042417145111337,13.26413066565058,17.74704360961914,5727073600,0.0,0.0
2002-12-01 00:00:00-05:00,18.045502762487438,18.140883182852807,14.153335131767204,14.584089279174805,4334003200,0.08,2.0
2003-03-01 00:00:00-05:00,14.828532952586727,16.544740393108675,13.92104081577898,15.192764282226562,3932524000,0.0,0.0
2003-06-01 00:00:00-04:00,15.421172309581188,17.168246659433862,14.56924255636895,16.371877670288086,3828513700,0.0,0.0
2003-09-01 00:00:00-04:00,16.483007273796712,18.520232362699826,15.33475249051423,15.871838569641113,4095678300,0.16,0.0
2003-12-01 00:00:00-05:00,16.078823463278713,17.897779384056737,15.830502098550754,16.46993064880371,3740715900,0.0,0.0
2004-03-01 00:00:00-05:00,16.532014748115444,17.208691397230005,14.905508463962834,16.283693313598633,4403445700,0.0,0.0
2004-06-01 00:00:00-04:00,16.221609565647228,18.55583297317205,16.053993369367372,16.94795036315918,4179531900,0.08,0.0
2004-09-01 00:00:00-04:00,16.95436276759455,18.80359078678327,16.250785242042344,16.692855834960938,4181010800,3.08,0.0
