Date,Close,High,Low,Open,Volume
2025-01-13 00:00:00+00:00,3268.345703125,3268.345703125,3265.574951171875,3265.574951171875,1747968
2025-01-13 00:02:00+00:00,3271.483642578125,3271.483642578125,3271.483642578125,3271.483642578125,1618944
2025-01-13 00:04:00+00:00,3272.619873046875,3272.619873046875,3272.619873046875,3272.619873046875,22888448
2025-01-13 00:06:00+00:00,3269.194091796875,3270.962158203125,3269.194091796875,3270.962158203125,0
2025-01-13 00:08:00+00:00,3270.885009765625,3270.885009765625,3270.885009765625,3270.885009765625,36333568
2025-01-13 00:10:00+00:00,3273.167236328125,3273.167236328125,3273.167236328125,3273.167236328125,1861632
2025-01-13 00:12:00+00:00,3279.062255859375,3279.062255859375,3276.74951171875,3276.74951171875,0
2025-01-13 00:14:00+00:00,3277.189453125,3277.189453125,3277.189453125,3277.189453125,11580416
2025-01-13 00:16:00+00:00,3277.505615234375,3277.505615234375,3276.310302734375,3276.310302734375,14071808
2025-01-13 00:18:00+00:00,3275.436767578125,3275.436767578125,3275.436767578125,3275.436767578125,1188864
2025-01-13 00:20:00+00:00,3273.453369140625,3273.453369140625,3273.453369140625,3273.453369140625,9000960
2025-01-13 00:22:00+00:00,3274.730712890625,3274.730712890625,3274.730712890625,3274.730712890625,15258624
2025-01-13 00:24:00+00:00,3279.135009765625,3279.135009765625,3275.587890625,3275.587890625,0
2025-01-13 00:26:00+00:00,3291.14697265625,3291.14697265625,3283.0712890625,3283.0712890625,20593664
2025-01-13 00:28:00+00:00,3306.97705078125,3306.97705078125,3295.507080078125,3295.507080078125,65738752
2025-01-13 00:30:00+00:00,3309.50830078125,3309.50830078125,3302.88818359375,3302.88818359375,40411136
2025-01-13 00:32:00+00:00,3321.109375,3321.109375,3321.109375,3321.109375,87757824
2025-01-13 00:34:00+00:00,3325.213134765625,3325.213134765625,3325.213134765625,3325.213134765625,168662016
2025-01-13 00:36:00+00:00,3334.035888671875,3334.035888671875,3328.664306640625,3328.664306640625,24275968
2025-01-13 00:38:00+00:00,3333.0693359375,3333.0693359375,3333.0693359375,3333.0693359375,136841216
2025-01-13 00:40:00+00:00,3330.58203125,3330.58203125,3329.07177734375,3329.07177734375,47927296
2025-01-13 00:42:00+00:00,3329.520263671875,3329.520263671875,3329.520263671875,3329.520263671875,38727680
2025-01-13 00:46:00+00:00,3312.59912109375,3313.55029296875,3312.59912109375,3313.55029296875,154243072
2025-01-13 00:48:00+00:00,3309.69775390625,3311.189697265625,3309.69775390625,3311.189697265625,4614144
2025-01-13 00:50:00+00:00,3313.072265625,3313.072265625,3313.072265625,3313.072265625,36449280
2025-01-13 00:52:00+00:00,3314.04638671875,3314.04638671875,3314.04638671875,3314.04638671875,44504064
2025-01-13 00:54:00+00:00,3312.38134765625,3312.38134765625,3312.38134765625,3312.38134765625,3571712
2025-01-13 00:56:00+00:00,3309.036865234375,3309.036865234375,3309.036865234375,3309.036865234375,11069440
2025-01-13 00:58:00+00:00,3308.897705078125,3308.897705078125,3308.897705078125,3308.897705078125,39593984
2025-01-13 01:00:00+00:00,3308.089599609375,3308.089599609375,3308.089599609375,3308.089599609375,132635648
2025-01-13 01:02:00+00:00,3306.018798828125,3306.018798828125,3306.018798828125,3306.018798828125,12384256
2025-01-13 01:04:00+00:00,3297.3603515625,3297.3603515625,3297.3603515625,3297.3603515625,0
2025-01-13 01:06:00+00:00,3295.267822265625,3295.267822265625,3295.267822265625,3295.267822265625,6761472
2025-01-13 01:10:00+00:00,3298.96923828125,3298.96923828125,3296.322021484375,3296.322021484375,47373312
